GT_Título,LLM_Título,Nível_GT,Nível_LLM,Similaridade,Caminho_GT,Caminho_LLM,Tamanho_GT,Tamanho_LLM
Other Tasks,3.10 Explainable Visualization of Patch Interactions,Nível 1,Nível 3,0.729,Other Tasks,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,795,863
High-level Video Processing,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 2,Nível 3,0.729,Video Processing > High-level Video Processing,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,449,705
Discussions,3.8 Visual Analytics for Attention Head Importance,Nível 2,Nível 3,0.729,Video Processing > Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,77,917
High-level Video Processing,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 1,Nível 3,0.729,High-level Video Processing,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,449,705
Discussions,3.8 Visual Analytics for Attention Head Importance,Nível 1,Nível 3,0.729,Discussions,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,77,917
Multi-Modal Tasks,2.2 Linear Attention Mechanisms,Nível 1,Nível 3,0.729,Multi-Modal Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,717,490
Introduction,2.8 Discrete Representations for Robustness,Nível 2,Nível 3,0.7285,root > Introduction,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,1345,925
Introduction,Improving Model Transparency,Nível 2,Nível 3,0.7285,root > Introduction,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Improving Model Transparency,1345,218
Formulation of Transformer,2.7 Global Dependencies with GrafT,Nível 2,Nível 3,0.7285,root > Formulation of Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,105,591
Backbone for Representation Learning,3.10 Explainable Visualization of Patch Interactions,Nível 3,Nível 3,0.7285,root > Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,195,863
Introduction,2.8 Discrete Representations for Robustness,Nível 1,Nível 3,0.7285,Introduction,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.8 Discrete Representations for Robustness,1345,925
Introduction,Improving Model Transparency,Nível 1,Nível 3,0.7285,Introduction,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Improving Model Transparency,1345,218
Formulation of Transformer,2.7 Global Dependencies with GrafT,Nível 1,Nível 3,0.7285,Formulation of Transformer,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,105,591
Backbone for Representation Learning,3.10 Explainable Visualization of Patch Interactions,Nível 2,Nível 3,0.7285,Vision Transformer > Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,195,863
Backbone for Representation Learning,3.10 Explainable Visualization of Patch Interactions,Nível 1,Nível 3,0.7285,Backbone for Representation Learning,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,195,863
Formulation of Transformer,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 2,Nível 3,0.728,root > Formulation of Transformer,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,105,705
Generic Object Detection,2.10 Hierarchical Pooling Mechanisms,Nível 4,Nível 3,0.728,root > Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,1866,963
Low-level Video Processing,3.8 Visual Analytics for Attention Head Importance,Nível 4,Nível 3,0.728,root > Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,145,917
Multi-Modal Tasks,2.10 Hierarchical Pooling Mechanisms,Nível 3,Nível 3,0.728,root > Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,717,963
Multi-Modal Tasks,4.1 Pruning-Based Metrics,Nível 3,Nível 3,0.728,root > Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,717,96
Formulation of Transformer,1.3 Comparison with Traditional Convolutional Neural Networks,Nível 1,Nível 3,0.728,Formulation of Transformer,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.3 Comparison with Traditional Convolutional Neural Networks,105,705
Generic Object Detection,2.10 Hierarchical Pooling Mechanisms,Nível 3,Nível 3,0.728,Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,1866,963
Low-level Video Processing,3.8 Visual Analytics for Attention Head Importance,Nível 3,Nível 3,0.728,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,145,917
Multi-Modal Tasks,2.10 Hierarchical Pooling Mechanisms,Nível 2,Nível 3,0.728,Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,717,963
Multi-Modal Tasks,4.1 Pruning-Based Metrics,Nível 2,Nível 3,0.728,Vision Transformer > Multi-Modal Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,717,96
Generic Object Detection,2.10 Hierarchical Pooling Mechanisms,Nível 2,Nível 3,0.728,High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,1866,963
Generic Object Detection,2.10 Hierarchical Pooling Mechanisms,Nível 1,Nível 3,0.728,Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,1866,963
Low-level Video Processing,3.8 Visual Analytics for Attention Head Importance,Nível 2,Nível 3,0.728,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,145,917
Low-level Video Processing,3.8 Visual Analytics for Attention Head Importance,Nível 1,Nível 3,0.728,Low-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,145,917
Multi-Modal Tasks,2.10 Hierarchical Pooling Mechanisms,Nível 1,Nível 3,0.728,Multi-Modal Tasks,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.10 Hierarchical Pooling Mechanisms,717,963
Multi-Modal Tasks,4.1 Pruning-Based Metrics,Nível 1,Nível 3,0.728,Multi-Modal Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,717,96
Formulation of Transformer,4.3 Interactive Visualization Tools,Nível 2,Nível 3,0.7275,root > Formulation of Transformer,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,105,923
Self-Attention,2.2 Linear Attention Mechanisms,Nível 3,Nível 3,0.7275,root > Formulation of Transformer > Self-Attention,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,704,490
Generic Object Detection,5.6 Multi-Modal and Cross-Modal Tasks,Nível 4,Nível 3,0.7275,root > Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,1866,72
Other Tasks,4.1 Pruning-Based Metrics,Nível 4,Nível 3,0.7275,root > Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,795,96
Low-level Video Processing,5.6 Multi-Modal and Cross-Modal Tasks,Nível 4,Nível 3,0.7275,root > Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,145,72
Formulation of Transformer,4.3 Interactive Visualization Tools,Nível 1,Nível 3,0.7275,Formulation of Transformer,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,105,923
Self-Attention,2.2 Linear Attention Mechanisms,Nível 2,Nível 3,0.7275,Formulation of Transformer > Self-Attention,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,704,490
Self-Attention,2.2 Linear Attention Mechanisms,Nível 1,Nível 3,0.7275,Self-Attention,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.2 Linear Attention Mechanisms,704,490
Generic Object Detection,5.6 Multi-Modal and Cross-Modal Tasks,Nível 3,Nível 3,0.7275,Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,1866,72
Other Tasks,4.1 Pruning-Based Metrics,Nível 3,Nível 3,0.7275,Vision Transformer > High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,795,96
Low-level Video Processing,5.6 Multi-Modal and Cross-Modal Tasks,Nível 3,Nível 3,0.7275,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,145,72
Generic Object Detection,5.6 Multi-Modal and Cross-Modal Tasks,Nível 2,Nível 3,0.7275,High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,1866,72
Other Tasks,4.1 Pruning-Based Metrics,Nível 2,Nível 3,0.7275,High/Mid-level Vision > Other Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,795,96
Generic Object Detection,5.6 Multi-Modal and Cross-Modal Tasks,Nível 1,Nível 3,0.7275,Generic Object Detection,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,1866,72
Other Tasks,4.1 Pruning-Based Metrics,Nível 1,Nível 3,0.7275,Other Tasks,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,795,96
Low-level Video Processing,5.6 Multi-Modal and Cross-Modal Tasks,Nível 2,Nível 3,0.7275,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,145,72
Low-level Video Processing,5.6 Multi-Modal and Cross-Modal Tasks,Nível 1,Nível 3,0.7275,Low-level Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.6 Multi-Modal and Cross-Modal Tasks,145,72
Introduction,Visual Grounding,Nível 2,Nível 3,0.727,root > Introduction,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Grounding,1345,175
Self-supervised Representation Learning,Visual Reasoning,Nível 4,Nível 3,0.727,root > Vision Transformer > Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,982,204
Introduction,Visual Grounding,Nível 1,Nível 3,0.727,Introduction,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Grounding,1345,175
Self-supervised Representation Learning,Visual Reasoning,Nível 3,Nível 3,0.727,Vision Transformer > Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,982,204
Self-supervised Representation Learning,Visual Reasoning,Nível 2,Nível 3,0.727,Backbone for Representation Learning > Self-supervised Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,982,204
Self-supervised Representation Learning,Visual Reasoning,Nível 1,Nível 3,0.727,Self-supervised Representation Learning,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,982,204
Discussions,Visual Reasoning,Nível 4,Nível 3,0.7266,root > Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,117,204
High/Mid-level Vision,6.4 Future Research Directions,Nível 3,Nível 3,0.7266,root > Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,31,870
High-level Video Processing,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 4,Nível 3,0.7266,root > Vision Transformer > Video Processing > High-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,449,793
Low-level Video Processing,6.1 Interpretability Issues,Nível 4,Nível 3,0.7266,root > Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,145,652
Discussions,Visual Reasoning,Nível 3,Nível 3,0.7266,Vision Transformer > Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,117,204
High/Mid-level Vision,6.4 Future Research Directions,Nível 2,Nível 3,0.7266,Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,31,870
High-level Video Processing,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 3,Nível 3,0.7266,Vision Transformer > Video Processing > High-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,449,793
Low-level Video Processing,6.1 Interpretability Issues,Nível 3,Nível 3,0.7266,Vision Transformer > Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,145,652
Discussions,Visual Reasoning,Nível 2,Nível 3,0.7266,Backbone for Representation Learning > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,117,204
Discussions,Visual Reasoning,Nível 1,Nível 3,0.7266,Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Reasoning,117,204
High/Mid-level Vision,6.4 Future Research Directions,Nível 1,Nível 3,0.7266,High/Mid-level Vision,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.4 Future Research Directions,31,870
High-level Video Processing,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 2,Nível 3,0.7266,Video Processing > High-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,449,793
Low-level Video Processing,6.1 Interpretability Issues,Nível 2,Nível 3,0.7266,Video Processing > Low-level Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,145,652
High-level Video Processing,3.1 Understanding Self-Attention Mechanisms in ViTs,Nível 1,Nível 3,0.7266,High-level Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.1 Understanding Self-Attention Mechanisms in ViTs,449,793
Low-level Video Processing,6.1 Interpretability Issues,Nível 1,Nível 3,0.7266,Low-level Video Processing,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.1 Interpretability Issues,145,652
Pose Estimation,3.4 Data Requirements and Learning Flexibility,Nível 4,Nível 3,0.726,root > Vision Transformer > High/Mid-level Vision > Pose Estimation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,569,755
Low-level Vision,3.8 Visual Analytics for Attention Head Importance,Nível 3,Nível 3,0.726,root > Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,62,917
Video Processing,5.3 Image Segmentation,Nível 3,Nível 3,0.726,root > Vision Transformer > Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,46,733
Discussions,6.3 Data Requirements,Nível 4,Nível 3,0.726,root > Vision Transformer > Video Processing > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,77,704
Pose Estimation,3.4 Data Requirements and Learning Flexibility,Nível 3,Nível 3,0.726,Vision Transformer > High/Mid-level Vision > Pose Estimation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,569,755
Low-level Vision,3.8 Visual Analytics for Attention Head Importance,Nível 2,Nível 3,0.726,Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,62,917
Video Processing,5.3 Image Segmentation,Nível 2,Nível 3,0.726,Vision Transformer > Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,46,733
Discussions,6.3 Data Requirements,Nível 3,Nível 3,0.726,Vision Transformer > Video Processing > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,77,704
Pose Estimation,3.4 Data Requirements and Learning Flexibility,Nível 2,Nível 3,0.726,High/Mid-level Vision > Pose Estimation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,569,755
Pose Estimation,3.4 Data Requirements and Learning Flexibility,Nível 1,Nível 3,0.726,Pose Estimation,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,569,755
Low-level Vision,3.8 Visual Analytics for Attention Head Importance,Nível 1,Nível 3,0.726,Low-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.8 Visual Analytics for Attention Head Importance,62,917
Video Processing,5.3 Image Segmentation,Nível 1,Nível 3,0.726,Video Processing,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.3 Image Segmentation,46,733
Discussions,6.3 Data Requirements,Nível 2,Nível 3,0.726,Video Processing > Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,77,704
Discussions,6.3 Data Requirements,Nível 1,Nível 3,0.726,Discussions,A Survey on Visual Transformers > 6 Challenges and Future Directions > 6.3 Data Requirements,77,704
Formulation of Transformer,Evaluating Unit Contributions,Nível 2,Nível 3,0.7256,root > Formulation of Transformer,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,105,270
High/Mid-level Vision,4.2 Autoencoder-Based Learning Solutions,Nível 3,Nível 3,0.7256,root > Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.2 Autoencoder-Based Learning Solutions,31,790
Formulation of Transformer,Evaluating Unit Contributions,Nível 1,Nível 3,0.7256,Formulation of Transformer,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > Evaluating Unit Contributions,105,270
High/Mid-level Vision,4.2 Autoencoder-Based Learning Solutions,Nível 2,Nível 3,0.7256,Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.2 Autoencoder-Based Learning Solutions,31,790
High/Mid-level Vision,4.2 Autoencoder-Based Learning Solutions,Nível 1,Nível 3,0.7256,High/Mid-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.2 Autoencoder-Based Learning Solutions,31,790
High/Mid-level Vision,4.3 Interactive Visualization Tools,Nível 3,Nível 3,0.725,root > Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,31,923
Generic Object Detection,3.10 Explainable Visualization of Patch Interactions,Nível 4,Nível 3,0.725,root > Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,1866,863
Video Processing,2.9 Convolutions in Vision Transformers,Nível 3,Nível 3,0.725,root > Vision Transformer > Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.9 Convolutions in Vision Transformers,46,710
Video Processing,3.4 Data Requirements and Learning Flexibility,Nível 3,Nível 3,0.725,root > Vision Transformer > Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,46,755
Discussions,Visual Grounding,Nível 4,Nível 3,0.725,root > Vision Transformer > Video Processing > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Grounding,77,175
Knowledge Distillation,2.7 Global Dependencies with GrafT,Nível 4,Nível 3,0.725,root > Vision Transformer > Efficient Transformer > Knowledge Distillation,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,209,591
Compact Architecture Design,4.1 Pruning-Based Metrics,Nível 4,Nível 3,0.725,root > Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,369,96
High/Mid-level Vision,4.3 Interactive Visualization Tools,Nível 2,Nível 3,0.725,Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,31,923
Generic Object Detection,3.10 Explainable Visualization of Patch Interactions,Nível 3,Nível 3,0.725,Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,1866,863
Video Processing,2.9 Convolutions in Vision Transformers,Nível 2,Nível 3,0.725,Vision Transformer > Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.9 Convolutions in Vision Transformers,46,710
Video Processing,3.4 Data Requirements and Learning Flexibility,Nível 2,Nível 3,0.725,Vision Transformer > Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,46,755
Discussions,Visual Grounding,Nível 3,Nível 3,0.725,Vision Transformer > Video Processing > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Grounding,77,175
Knowledge Distillation,2.7 Global Dependencies with GrafT,Nível 3,Nível 3,0.725,Vision Transformer > Efficient Transformer > Knowledge Distillation,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,209,591
Compact Architecture Design,4.1 Pruning-Based Metrics,Nível 3,Nível 3,0.725,Vision Transformer > Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,369,96
High/Mid-level Vision,4.3 Interactive Visualization Tools,Nível 1,Nível 3,0.725,High/Mid-level Vision,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.3 Interactive Visualization Tools,31,923
Generic Object Detection,3.10 Explainable Visualization of Patch Interactions,Nível 2,Nível 3,0.725,High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,1866,863
Generic Object Detection,3.10 Explainable Visualization of Patch Interactions,Nível 1,Nível 3,0.725,Generic Object Detection,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.10 Explainable Visualization of Patch Interactions,1866,863
Video Processing,2.9 Convolutions in Vision Transformers,Nível 1,Nível 3,0.725,Video Processing,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.9 Convolutions in Vision Transformers,46,710
Video Processing,3.4 Data Requirements and Learning Flexibility,Nível 1,Nível 3,0.725,Video Processing,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.4 Data Requirements and Learning Flexibility,46,755
Discussions,Visual Grounding,Nível 2,Nível 3,0.725,Video Processing > Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Grounding,77,175
Discussions,Visual Grounding,Nível 1,Nível 3,0.725,Discussions,A Survey on Visual Transformers > 5 Applications and Performance Analysis > Visual Grounding,77,175
Knowledge Distillation,2.7 Global Dependencies with GrafT,Nível 2,Nível 3,0.725,Efficient Transformer > Knowledge Distillation,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,209,591
Compact Architecture Design,4.1 Pruning-Based Metrics,Nível 2,Nível 3,0.725,Efficient Transformer > Compact Architecture Design,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,369,96
Knowledge Distillation,2.7 Global Dependencies with GrafT,Nível 1,Nível 3,0.725,Knowledge Distillation,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.7 Global Dependencies with GrafT,209,591
Compact Architecture Design,4.1 Pruning-Based Metrics,Nível 1,Nível 3,0.725,Compact Architecture Design,A Survey on Visual Transformers > 4 Methods for Interpretation and Visualization > 4.1 Pruning-Based Metrics,369,96
High/Mid-level Vision,3.9 Principle of Diversity and Redundancy Reduction,Nível 3,Nível 3,0.7246,root > Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,31,899
Generic Object Detection,2.1 Global Aggregation in ViTs,Nível 4,Nível 3,0.7246,root > Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,1866,514
Low-level Vision,1.4 Inductive Biases and Data Requirements,Nível 3,Nível 3,0.7246,root > Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,62,931
Quantization,5.5 Low-Level Vision Tasks,Nível 4,Nível 3,0.7246,root > Vision Transformer > Efficient Transformer > Quantization,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,148,1226
High/Mid-level Vision,3.9 Principle of Diversity and Redundancy Reduction,Nível 2,Nível 3,0.7246,Vision Transformer > High/Mid-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,31,899
Generic Object Detection,2.1 Global Aggregation in ViTs,Nível 3,Nível 3,0.7246,Vision Transformer > High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,1866,514
Low-level Vision,1.4 Inductive Biases and Data Requirements,Nível 2,Nível 3,0.7246,Vision Transformer > Low-level Vision,A Survey on Visual Transformers > 1 Introduction to Visual Transformers > 1.4 Inductive Biases and Data Requirements,62,931
Quantization,5.5 Low-Level Vision Tasks,Nível 3,Nível 3,0.7246,Vision Transformer > Efficient Transformer > Quantization,A Survey on Visual Transformers > 5 Applications and Performance Analysis > 5.5 Low-Level Vision Tasks,148,1226
High/Mid-level Vision,3.9 Principle of Diversity and Redundancy Reduction,Nível 1,Nível 3,0.7246,High/Mid-level Vision,A Survey on Visual Transformers > 3 Attention Mechanisms and Learning Processes > 3.9 Principle of Diversity and Redundancy Reduction,31,899
Generic Object Detection,2.1 Global Aggregation in ViTs,Nível 2,Nível 3,0.7246,High/Mid-level Vision > Generic Object Detection,A Survey on Visual Transformers > 2 Architectural Innovations in Visual Transformers > 2.1 Global Aggregation in ViTs,1866,514
